,item_id,title,Tags
8299,6789,"Apartment, The (Appartement, L') (1996)",love marriage sex infidelity obsession paris
8300,6837,Love Affair (1939),['love']
8301,6883,Sylvia (2003),love writers biography suicide infidelity writing poetry drinking
8302,7008,Last Tango in Paris (Ultimo tango a Parigi) (1972),love disturbing pornography sex controversial suicide tragedy paris
8303,7150,Stuck on You (2003),love disability sex martial arts hollywood
8304,7183,There's a Girl in My Soup (1970),love sex france
8305,7212,I Was a Male War Bride (1949),love witty light romantic comedy military french cross dressing
8306,7417,Jersey Girl (1992),love new jersey
8307,7613,White Palace (1990),['love']
8308,7697,"Prince and the Showgirl, The (1957)",['love']
8309,8009,Marjorie Morningstar (1958),['love']
8310,8158,Rush (1991),love drugs corruption sex investigation addiction police texas heroin
8311,8397,"Playboys, The (1992)",love circus ireland
8312,8450,Anthony Adverse (1936),love epic italy africa
8313,8459,"Heiress, The (1949)",love marriage money 19th century adaptation
8314,8496,"Panic in Needle Park, The (1971)",love drugs crime 1970s betrayal heroin
8315,8528,Dodgeball: A True Underdog Story (2004),love funny parody comedy hilarious competition cheerleading
8316,8545,Plain Dirty (a.k.a. Briar Patch) (2003),love marriage murder
8317,8573,Reconstruction (2003),love beautiful
8318,8639,"Clearing, The (2004)",love marriage kidnapping detective
8319,8658,Zandalee (1991),love adultery sex infidelity new orleans
8320,8659,Brief Crossing (Brève traversée) (2001),love magic sex identity
8321,8849,Under the Cherry Moon (1986),love camp
8322,8923,Tess (1979),love marriage murder revenge 19th century rape
8323,9014,Since You Went Away (1944),['love']
8324,25762,"Unknown, The (a.k.a. Alonzo the Armless) (1927)",love circus
8325,25774,"Golden Age, The (Âge d'Or, L') (1930)",love surrealism sex
8326,25825,Fury (1936),love murder revenge kidnapping money
8327,25826,Libeled Lady (1936),love marriage comedy divorce
8328,25928,Mourning Becomes Electra (1947),['love']
8329,25987,"Crucified Lovers, The (Chikamatsu monogatari) (1954)",['love']
8330,26205,"Goodbye, Mr. Chips (1969)",love world war ii boarding school
8331,26207,Last Summer (1969),love drugs violence sex
8332,26308,Turkish Delight (Turks fruit) (1973),love sex erotic
8333,26481,First Name: Carmen (Prénom Carmen) (1983),love kidnapping sex money
8334,26561,Vision Quest (1985),love coming of age high school
8335,26796,"Heart in Winter, A (Un coeur en hiver) (1992)",love obsession
8336,26944,My Man (Mon homme) (1996),love prostitution paris homeless
8337,26965,"Boxer, The (1997)",love politics violence gritty boxing
8338,27163,Something Is Happening (Kuch Kuch Hota Hai) (1998),['love']
8339,27616,Tiptoes (2003),love sex pregnancy
8340,27744,"Facing Windows (Finestra di fronte, La) (2003)",love secrets chick flick memory amnesia
8341,31030,I Remember Mama (1948),['love']
8342,31154,Heartlands (2002),love adultery
8343,31309,Rocco and His Brothers (Rocco e i suoi fratelli) (1960),love murder poverty brothers
8344,31362,This Girl's Life (2003),love romance pornography sex internet infidelity
8345,32074,Kiss the Bride (2002),love marriage lesbian
8346,32109,Rendez-vous (1985),love sex paris
8347,32289,Ice Princess (2005),love competition school
8348,32316,"River, The (1951)",love india
8349,32788,Loners (Samotári) (2000),love romance drugs marijuana
8350,32860,Premiers désirs (1984),love sex lesbian
8351,32864,"Move Over, Darling (1963)",love marriage stranded
8352,33261,"Search, The (1948)",love adoption
8353,33296,Buying the Cow (2002),love sex
8354,33675,After You (Après vous...) (2003),['love']
8355,33898,Happily Ever After (Ils se marièrent et eurent beaucoup d'enfants) (2004),love marriage sexuality sex midlife crisis
8356,34076,Right Now (À tout de suite) (2004),love suspense lesbian paris
8357,34359,Georgy Girl (1966),love hospital 1960s
8358,35082,Lila Says (Lila dit ça) (2004),love sex obsession paris
8359,36527,Proof (2005),love drugs science mental illness mathematics geeks sex insanity police
8360,37287,Gertrud (1964),['love']
8361,39234,North Country (2005),love true story courtroom courtroom drama predictable lesbian women rape mining minnesota
8362,42958,Little Manhattan (2005),love marriage children comedy divorce childhood new york city school
8363,45756,Tammy and the Bachelor (1957),['love']
8364,46574,"OH in Ohio, The (2006)",love adultery drugs sex lesbian depression infidelity
8365,46753,I Walk the Line (1970),['love']
8366,47904,"Notti bianche, Le (White Nights) (1957)",love dance italy
8367,48315,Raintree County (1957),love 19th century civil war
8368,48520,Employee of the Month (2006),love funny interesting comedy competition midlife crisis
8369,49274,Happy Feet (2006),love dance cute antarctica fish
8370,50954,It's a Boy Girl Thing (2006),love high school school
8371,51694,Starter for 10 (2006),love genius politics television comedy coming of age 1980s sex marijuana intellectual romantic comedy
8372,51939,TMNT (Teenage Mutant Ninja Turtles) (2007),love new york talking animals animation martial arts
8373,52326,Double Harness (1933),['love']
8374,52668,In the Land of Women (2007),love infidelity cancer
8375,53841,Knock on Wood (1954),love murder
8376,54372,Tell No One (Ne le dis à personne) (2006),love mystery thriller beautiful corruption torture investigation suicide hitman chase foreign
8377,55245,Good Luck Chuck (2007),love comedy sex romantic comedy
8378,55253,"Lust, Caution (Se, jie) (2007)",love politics espionage violence sexual sex china cheating sexy erotic
8379,57478,"Laugh, Clown, Laugh (1928)",love tragedy
8380,57706,À nos amours (1983),['love']
8381,57865,Wedding Daze (2006),love marriage police shopping
8382,58174,"Crying Out Love in the Center of the World (Sekai no chûshin de, ai o sakebu) (2004)",['love']
8383,58411,"Hottest State, The (2006)",love sexuality sex texas
8384,59729,Savage Grace (2007),love adultery murder sex controversial incest
8385,63629,Fanny (1961),love marriage
8386,65669,"Streaks, The (Pregi) (2004)",love single father
8387,68392,Happy Campers (2001),love camp
8388,69075,Trojan War (1997),love sex
8389,69253,New in Town (2009),love predictable minnesota
8390,69606,Ghosts of Girlfriends Past (2009),love comedy cheesy
8391,69654,Prison Break: The Final Break (2009),['love']
8392,69744,Blonde Crazy (1931),['love']
8393,69771,7th Heaven (Seventh Heaven) (1927),['love']
8394,70708,Tetro (2009),['love']
8395,71668,Couples Retreat (2009),love cheesy waste of time
8396,71743,"Wedding March, The (1928)",['love']
8397,72386,Broken Embraces (Los abrazos rotos) (2009),love romance blindness disability realistic obsession sexy erotic
8398,73170,Aaja Nachle (2007),['love']
8399,74154,When in Rome (2010),love romance new york chick flick romantic comedy rome
8400,74508,Persuasion (2007),love romance 18th century poetry
8401,76747,Angel (2007),love sex suicide infidelity england
8402,77291,Aria (1987),love murder surrealism violence sex suicide infidelity gambling ballet opera
8403,77509,Pinky (1949),['love']
8404,78490,Othello (1965),love tragedy
8405,79035,Hold Back the Dawn (1941),love mexico
8406,79139,"Sorcerer's Apprentice, The (2010)",love action magic crude humor predictable
8407,79226,"Good Guy, The (2009)",love romance
8408,79910,According to Greta (2009),love romance teen depression suicide
8409,80339,Homecoming (2009),love drugs murder suspense torture college crime obsession
8410,80428,"Pornographer, The (Le pornographe) (2001)",love sex paris
8411,80551,Eat Pray Love (2010),love relationships food predictable inspirational cheesy italy divorce india travel life
8412,80954,Merrily We Live (1938),['love']
8413,82167,Love and Other Drugs (2010),love romance disability romantic comedy
8414,82235,"Story of Three Loves, The (1953)",['love']
8415,82306,"Student Prince in Old Heidelberg, The (1927)",love beer
8416,83437,"Young in Heart, The (1938)",love redemption
8417,84532,Tyler Perry's For Colored Girls (2010),love dance intense rape
8418,85175,Liliom (1934),['love']
8419,86300,"Princess of Montpensier, The (La princesse de Montpensier) (2010)",love infidelity france
8420,86773,Everybody's Woman (1934),['love']
8421,86789,Bird of Paradise (1932),['love']
8422,87028,"Roommate, The (2011)",love thriller murder violence college predictable obsession los angeles
8423,87181,"Double Hour, The (La doppia ora) (2009)",love psychology sex suicide
8424,87522,Larry Crowne (2011),love college
8425,88237,Griff the Invisible (2011),love surreal comedy schizophrenia
8426,88595,"Temptress, The (1926)",love murder argentina
8427,89217,Waiting for Forever (2010),love hollywood
8428,89658,Green Fire (1954),love south america
8429,89763,Man's Castle (1933),love poverty freedom
8430,89988,Animal Love (Tierische Liebe) (1996),['love']
8431,91393,L'amore (1948),['love']
8432,91653,We Bought a Zoo (2011),love story predictable feel-good
8433,93408,Behind the Screen (1916),['love']
8434,93550,Yes Or No (2010),love lesbian cute
8435,93842,Delicacy (La délicatesse) (2011),love france swedish
8436,94266,"Five-Year Engagement, The (2012)",love relationships depressing chick flick sex chase san francisco
8437,94323,Think Like a Man (2012),['love']
8438,94904,3 A.M. (2001),love romance murder new york city devil
8439,95300,Scusa ma ti chiamo amore (2008),['love']
8440,96337,Our Children (À perdre la raison) (2012),love children
8441,96451,Man Is Not a Bird (Covek nije tica) (1965),love circus drinking
8442,96642,Nobody's Children (I figli di nessuno) (1952),['love']
8443,96755,Manual of Love 2 (Manuale d'amore (capitoli successivi)) (2007),love infidelity
8444,97806,Stockholm East (Stockholm Östra) (2011),love tragedy
8445,98175,Vamps (2012),love vampires
8446,99117,This Is 40 (2012),love funny children
8447,100387,Kadal (2013),love revenge christian
8448,100487,Beautiful Creatures (2013),love romance magic teen light supernatural civil war
8449,101662,Three Way (2004),love adultery murder kidnapping
8450,102109,Polly of the Circus (1932),love circus
8451,102980,Opera Jawa (2006),love revenge opera
8452,103017,The Body (2012),love mystery adultery marriage murder revenge sex detective police infidelity identity
8453,103171,Schlussmacher (2013),love relationships money
8454,103639,Bhaag Milka Bhaag (2013),love action true story biography inspirational olympics
8455,104654,"Life of Her Own, A (1950)",love new york city
8456,104847,Spin (You Are Here) (2007),love drugs sex los angeles
8457,106371,Back Roads (1981),love police california
8458,106808,Love Life (Liebesleben) (2007),love midlife crisis israel
8459,106881,Sweetwater (2013),love murder revenge
8460,107537,Q (2011),love sexuality sex prostitution france erotic
8461,107625,Gorko! (2013),['love']
8462,108663,"House of Branching Love, The (Haarautuvan rakkauden talo) (2009)",['love']
8463,108997,Between Us (2012),love marriage children new york sex
8464,109189,Endless Love (2014),['love']
8465,109441,Satanas (2007),love murder redemption
8466,109773,Crazy Kind of Love (2013),['love']
8467,110046,"Hunting Party, The (1971)",love murder revenge violence sex infidelity texas
8468,110921,Anne of Green Gables (1934),love imagination school
8469,111251,"Immigrant, The (2013)",love corruption murder new york magic 1920s prostitution money poland
8470,112021,Andy Hardy Meets Debutante (1940),love new york city
8471,112798,Pick-up Summer (Pinball Summer) (1980),love sex
8472,112905,Goliyon Ki Raasleela Ram-Leela (2013),love story
8473,114803,Changing Hearts (2002),love hospital cancer
8474,116249,Cool Blue (1990),love sex obsession california
8475,116867,Romance (1930),love nostalgia
8476,116985,The Longest Week (2014),love money
8477,117117,Quantum Love (2014),['love']
8478,117350,A Matador's Mistress (2008),love biography sex religion
8479,117652,Drop Dead Sexy (2005),['love']
8480,117690,Enchantment (1948),['love']
8481,118302,The Pokrovsky Gates (1983),love comedy russia
8482,118968,Wild Love (2014),love biography suicide 19th century
8483,119318,Listen Darling (1938),['love']
8484,120240,Forever Lulu (2000),['love']
